speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,subnational2Code,subnational2Name,subnational1Code,subnational1Name,countryCode,countryName,userDisplayName,obsId,checklistId,presenceNoted,hasComments,firstName,lastName,hasRichMedia,exoticCategory
veery,Veery,Catharus fuscescens,L2987624,McGolrick Park,2024-05-15 06:16:00,,40.7245046,-73.9433616,True,False,False,S174633121,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2158941555,CL23822,False,False,Michael,Lombardo,False,
amerob,American Robin,Turdus migratorius,L2987624,McGolrick Park,2024-05-15 06:16:00,,40.7245046,-73.9433616,True,False,False,S174633121,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2158941559,CL23822,False,False,Michael,Lombardo,False,
houspa,House Sparrow,Passer domesticus,L2987624,McGolrick Park,2024-05-15 06:16:00,,40.7245046,-73.9433616,True,False,False,S174633121,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2158941557,CL23822,False,False,Michael,Lombardo,False,N
comgra,Common Grackle,Quiscalus quiscula,L2987624,McGolrick Park,2024-05-15 06:16:00,,40.7245046,-73.9433616,True,False,False,S174633121,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2158941558,CL23822,False,False,Michael,Lombardo,False,
ovenbi1,Ovenbird,Seiurus aurocapilla,L2987624,McGolrick Park,2024-05-15 06:16:00,,40.7245046,-73.9433616,True,False,False,S174633121,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2158941561,CL23822,False,False,Michael,Lombardo,False,
bawwar,Black-and-white Warbler,Mniotilta varia,L2987624,McGolrick Park,2024-05-15 06:16:00,,40.7245046,-73.9433616,True,False,False,S174633121,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2158941554,CL23822,False,False,Michael,Lombardo,False,
amered,American Redstart,Setophaga ruticilla,L2987624,McGolrick Park,2024-05-15 06:16:00,,40.7245046,-73.9433616,True,False,False,S174633121,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2158941547,CL23822,False,False,Michael,Lombardo,False,
babwar,Bay-breasted Warbler,Setophaga castanea,L2987624,McGolrick Park,2024-05-15 06:16:00,,40.7245046,-73.9433616,True,False,False,S174633121,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2158941549,CL23822,False,False,Michael,Lombardo,False,
btnwar,Black-throated Green Warbler,Setophaga virens,L2987624,McGolrick Park,2024-05-15 06:16:00,,40.7245046,-73.9433616,True,False,False,S174633121,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2158941552,CL23822,False,False,Michael,Lombardo,False,
norcar,Northern Cardinal,Cardinalis cardinalis,L2987624,McGolrick Park,2024-05-15 06:16:00,,40.7245046,-73.9433616,True,False,False,S174633121,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2158941562,CL23822,False,False,Michael,Lombardo,False,
robgro,Rose-breasted Grosbeak,Pheucticus ludovicianus,L2987624,McGolrick Park,2024-05-15 06:16:00,,40.7245046,-73.9433616,True,False,False,S174633121,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2158941551,CL23822,False,False,Michael,Lombardo,False,
doccor,Double-crested Cormorant,Nannopterum auritum,L2987624,McGolrick Park,2024-05-16 09:23:00,,40.7245046,-73.9433616,True,False,False,S174925173,US-NY-047,Kings,US-NY,New York,US,United States,Bianca Bello,OBS2163170927,CL23822,False,False,Bianca,Bello,False,
perfal,Peregrine Falcon,Falco peregrinus,L2987624,McGolrick Park,2024-05-16 09:23:00,,40.7245046,-73.9433616,True,False,False,S174925173,US-NY-047,Kings,US-NY,New York,US,United States,Bianca Bello,OBS2163170929,CL23822,False,False,Bianca,Bello,False,
bawwar,Black-and-white Warbler,Mniotilta varia,L2987624,McGolrick Park,2024-05-16 09:23:00,,40.7245046,-73.9433616,True,False,False,S174925173,US-NY-047,Kings,US-NY,New York,US,United States,Bianca Bello,OBS2163170933,CL23822,False,False,Bianca,Bello,False,
amered,American Redstart,Setophaga ruticilla,L2987624,McGolrick Park,2024-05-16 08:01:00,,40.7245046,-73.9433616,True,False,False,S174884455,US-NY-047,Kings,US-NY,New York,US,United States,David Meadows,OBS2162612731,CL23822,False,False,David,Meadows,False,
norpar,Northern Parula,Setophaga americana,L2987624,McGolrick Park,2024-05-16 08:01:00,,40.7245046,-73.9433616,True,False,False,S174884455,US-NY-047,Kings,US-NY,New York,US,United States,David Meadows,OBS2162612738,CL23822,False,False,David,Meadows,False,
robgro,Rose-breasted Grosbeak,Pheucticus ludovicianus,L2987624,McGolrick Park,2024-05-16 07:51:00,,40.7245046,-73.9433616,True,False,False,S174846836,US-NY-047,Kings,US-NY,New York,US,United States,Julia Scinto,OBS2162129373,CL23822,False,False,Julia,Scinto,False,
amecro,American Crow,Corvus brachyrhynchos,L2987624,McGolrick Park,2024-05-16 07:47:00,,40.7245046,-73.9433616,True,False,False,S174836571,US-NY-047,Kings,US-NY,New York,US,United States,Julia Scinto,OBS2162029558,CL23822,False,False,Julia,Scinto,False,
hoowar,Hooded Warbler,Setophaga citrina,L2987624,McGolrick Park,2024-05-16 07:47:00,,40.7245046,-73.9433616,True,False,False,S174836571,US-NY-047,Kings,US-NY,New York,US,United States,Julia Scinto,OBS2162029557,CL23822,False,False,Julia,Scinto,False,
rocpig,Rock Pigeon,Columba livia,L2987624,McGolrick Park,2024-05-16 07:00:00,,40.7245046,-73.9433616,True,False,False,S174864281,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2162346237,CL23822,False,False,Parsley,Steinweiss,False,N
moudov,Mourning Dove,Zenaida macroura,L2987624,McGolrick Park,2024-05-16 07:00:00,,40.7245046,-73.9433616,True,False,False,S174864281,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2162346230,CL23822,False,False,Parsley,Steinweiss,False,
laugul,Laughing Gull,Leucophaeus atricilla,L2987624,McGolrick Park,2024-05-16 07:00:00,,40.7245046,-73.9433616,True,False,False,S174864281,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2162346239,CL23822,False,False,Parsley,Steinweiss,False,
amekes,American Kestrel,Falco sparverius,L2987624,McGolrick Park,2024-05-16 07:00:00,,40.7245046,-73.9433616,True,False,False,S174864281,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2162346232,CL23822,False,False,Parsley,Steinweiss,False,
eursta,European Starling,Sturnus vulgaris,L2987624,McGolrick Park,2024-05-16 07:00:00,,40.7245046,-73.9433616,True,False,False,S174864281,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2162346234,CL23822,False,False,Parsley,Steinweiss,False,N
grycat,Gray Catbird,Dumetella carolinensis,L2987624,McGolrick Park,2024-05-16 07:00:00,,40.7245046,-73.9433616,True,False,False,S174864281,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2162346229,CL23822,False,False,Parsley,Steinweiss,False,
veery,Veery,Catharus fuscescens,L2987624,McGolrick Park,2024-05-16 07:00:00,,40.7245046,-73.9433616,True,False,False,S174864281,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2162346231,CL23822,False,False,Parsley,Steinweiss,False,
amerob,American Robin,Turdus migratorius,L2987624,McGolrick Park,2024-05-16 07:00:00,,40.7245046,-73.9433616,True,False,False,S174864281,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2162346238,CL23822,False,False,Parsley,Steinweiss,False,
houspa,House Sparrow,Passer domesticus,L2987624,McGolrick Park,2024-05-16 07:00:00,,40.7245046,-73.9433616,True,False,False,S174864281,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2162346228,CL23822,False,False,Parsley,Steinweiss,False,N
whtspa,White-throated Sparrow,Zonotrichia albicollis,L2987624,McGolrick Park,2024-05-16 07:00:00,,40.7245046,-73.9433616,True,False,False,S174864281,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2162346235,CL23822,False,False,Parsley,Steinweiss,False,
comgra,Common Grackle,Quiscalus quiscula,L2987624,McGolrick Park,2024-05-16 07:00:00,,40.7245046,-73.9433616,True,False,False,S174864281,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2162346226,CL23822,False,False,Parsley,Steinweiss,False,
ovenbi1,Ovenbird,Seiurus aurocapilla,L2987624,McGolrick Park,2024-05-16 07:00:00,,40.7245046,-73.9433616,True,False,False,S174864281,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2162346236,CL23822,False,False,Parsley,Steinweiss,False,
reevir1,Red-eyed Vireo,Vireo olivaceus,L2987624,McGolrick Park,2024-05-17 15:55:00,,40.7245046,-73.9433616,True,False,False,S175708631,US-NY-047,Kings,US-NY,New York,US,United States,Joseph Trezza,OBS2173233844,CL23822,False,False,Joseph,Trezza,False,
eursta,European Starling,Sturnus vulgaris,L2987624,McGolrick Park,2024-05-17 15:55:00,,40.7245046,-73.9433616,True,False,False,S175708631,US-NY-047,Kings,US-NY,New York,US,United States,Joseph Trezza,OBS2173233839,CL23822,False,False,Joseph,Trezza,False,N
veery,Veery,Catharus fuscescens,L2987624,McGolrick Park,2024-05-17 15:55:00,,40.7245046,-73.9433616,True,False,False,S175708631,US-NY-047,Kings,US-NY,New York,US,United States,Joseph Trezza,OBS2173233842,CL23822,False,False,Joseph,Trezza,False,
amerob,American Robin,Turdus migratorius,L2987624,McGolrick Park,2024-05-17 15:55:00,,40.7245046,-73.9433616,True,False,False,S175708631,US-NY-047,Kings,US-NY,New York,US,United States,Joseph Trezza,OBS2173233841,CL23822,False,False,Joseph,Trezza,False,
houspa,House Sparrow,Passer domesticus,L2987624,McGolrick Park,2024-05-17 15:55:00,,40.7245046,-73.9433616,True,False,False,S175708631,US-NY-047,Kings,US-NY,New York,US,United States,Joseph Trezza,OBS2173233840,CL23822,False,False,Joseph,Trezza,False,N
ovenbi1,Ovenbird,Seiurus aurocapilla,L2987624,McGolrick Park,2024-05-17 15:55:00,,40.7245046,-73.9433616,True,False,False,S175708631,US-NY-047,Kings,US-NY,New York,US,United States,Joseph Trezza,OBS2173233843,CL23822,False,False,Joseph,Trezza,False,
laugul,Laughing Gull,Leucophaeus atricilla,L2987624,McGolrick Park,2024-05-17 09:22:00,,40.7245046,-73.9433616,True,False,False,S175065223,US-NY-047,Kings,US-NY,New York,US,United States,Bianca Bello,OBS2165364929,CL23822,False,False,Bianca,Bello,False,
amered,American Redstart,Setophaga ruticilla,L2987624,McGolrick Park,2024-05-17 09:22:00,,40.7245046,-73.9433616,True,False,False,S175065223,US-NY-047,Kings,US-NY,New York,US,United States,Bianca Bello,OBS2165364928,CL23822,False,False,Bianca,Bello,False,
bkbwar,Blackburnian Warbler,Setophaga fusca,L2987624,McGolrick Park,2024-05-18 16:59:00,,40.7245046,-73.9433616,True,False,False,S175429918,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2170037433,CL23822,False,False,Michael,Lombardo,False,
yerwar,Yellow-rumped Warbler,Setophaga coronata,L2987624,McGolrick Park,2024-05-18 16:50:00,,40.7245046,-73.9433616,True,False,False,S175443479,US-NY-047,Kings,US-NY,New York,US,United States,David Meadows,OBS2170214616,CL23822,False,False,David,Meadows,False,
tuftit,Tufted Titmouse,Baeolophus bicolor,L2987624,McGolrick Park,2024-05-18 13:38:00,,40.7245046,-73.9433616,True,False,False,S175413764,US-NY-047,Kings,US-NY,New York,US,United States,Emily Clark,OBS2169830913,CL23822,False,False,Emily,Clark,False,
comyel,Common Yellowthroat,Geothlypis trichas,L2987624,McGolrick Park,2024-05-18 13:38:00,,40.7245046,-73.9433616,True,False,False,S175413764,US-NY-047,Kings,US-NY,New York,US,United States,Emily Clark,OBS2169830900,CL23822,False,False,Emily,Clark,False,
yetvir,Yellow-throated Vireo,Vireo flavifrons,L2987624,McGolrick Park,2024-05-18 12:38:00,,40.7245046,-73.9433616,True,False,False,S175363025,US-NY-047,Kings,US-NY,New York,US,United States,M V,OBS2169255606,CL23822,False,False,M,V,False,
blujay,Blue Jay,Cyanocitta cristata,L2987624,McGolrick Park,2024-05-18 12:38:00,,40.7245046,-73.9433616,True,False,False,S175363025,US-NY-047,Kings,US-NY,New York,US,United States,M V,OBS2169255605,CL23822,False,False,M,V,False,
babwar,Bay-breasted Warbler,Setophaga castanea,L2987624,McGolrick Park,2024-05-18 11:37:00,,40.7245046,-73.9433616,True,False,False,S175339772,US-NY-047,Kings,US-NY,New York,US,United States,Anna Kiley,OBS2168997207,CL23822,False,False,Anna,Kiley,False,
magwar,Magnolia Warbler,Setophaga magnolia,L2987624,McGolrick Park,2024-05-18 11:12:00,,40.7245046,-73.9433616,True,False,False,S175330915,US-NY-047,Kings,US-NY,New York,US,United States,M V,OBS2168899034,CL23822,False,False,M,V,False,
veery,Veery,Catharus fuscescens,L2987624,McGolrick Park,2024-05-18 10:19:00,,40.7245046,-73.9433616,True,False,False,S175344242,US-NY-047,Kings,US-NY,New York,US,United States,Tammy Hsu,OBS2169049407,CL23822,False,False,Tammy,Hsu,False,
eawpew,Eastern Wood-Pewee,Contopus virens,L2987624,McGolrick Park,2024-05-18 09:36:00,,40.7245046,-73.9433616,True,False,False,S175325158,US-NY-047,Kings,US-NY,New York,US,United States,Mara Block,OBS2168850932,CL23822,False,False,Mara,Block,False,
chiswi,Chimney Swift,Chaetura pelagica,L2987624,McGolrick Park,2024-05-18 09:19:00,,40.7245046,-73.9433616,True,False,False,S175340252,US-NY-047,Kings,US-NY,New York,US,United States,Julia Reinstein,OBS2168998010,CL23822,False,False,Julia,Reinstein,False,
doccor,Double-crested Cormorant,Nannopterum auritum,L2987624,McGolrick Park,2024-05-18 09:19:00,,40.7245046,-73.9433616,True,False,False,S175340252,US-NY-047,Kings,US-NY,New York,US,United States,Julia Reinstein,OBS2168998020,CL23822,False,False,Julia,Reinstein,False,
treswa,Tree Swallow,Tachycineta bicolor,L2987624,McGolrick Park,2024-05-18 09:19:00,,40.7245046,-73.9433616,True,False,False,S175340252,US-NY-047,Kings,US-NY,New York,US,United States,Julia Reinstein,OBS2168998022,CL23822,False,False,Julia,Reinstein,False,
grycat,Gray Catbird,Dumetella carolinensis,L2987624,McGolrick Park,2024-05-18 09:19:00,,40.7245046,-73.9433616,True,False,False,S175340252,US-NY-047,Kings,US-NY,New York,US,United States,Julia Reinstein,OBS2168998011,CL23822,False,False,Julia,Reinstein,False,
moudov,Mourning Dove,Zenaida macroura,L2987624,McGolrick Park,2024-05-18 09:17:00,,40.7245046,-73.9433616,True,False,False,S175324545,US-NY-047,Kings,US-NY,New York,US,United States,Sarah Roberts,OBS2168836358,CL23822,False,False,Sarah,Roberts,False,
laugul,Laughing Gull,Leucophaeus atricilla,L2987624,McGolrick Park,2024-05-18 09:17:00,,40.7245046,-73.9433616,True,False,False,S175324545,US-NY-047,Kings,US-NY,New York,US,United States,Sarah Roberts,OBS2168836368,CL23822,False,False,Sarah,Roberts,False,
reevir1,Red-eyed Vireo,Vireo olivaceus,L2987624,McGolrick Park,2024-05-18 09:17:00,,40.7245046,-73.9433616,True,False,False,S175324545,US-NY-047,Kings,US-NY,New York,US,United States,Sarah Roberts,OBS2168836363,CL23822,False,False,Sarah,Roberts,False,
eursta,European Starling,Sturnus vulgaris,L2987624,McGolrick Park,2024-05-18 09:17:00,,40.7245046,-73.9433616,True,False,False,S175324545,US-NY-047,Kings,US-NY,New York,US,United States,Sarah Roberts,OBS2168836359,CL23822,False,False,Sarah,Roberts,False,N
amerob,American Robin,Turdus migratorius,L2987624,McGolrick Park,2024-05-18 09:17:00,,40.7245046,-73.9433616,True,False,False,S175324545,US-NY-047,Kings,US-NY,New York,US,United States,Sarah Roberts,OBS2168836372,CL23822,False,False,Sarah,Roberts,False,
houspa,House Sparrow,Passer domesticus,L2987624,McGolrick Park,2024-05-18 09:17:00,,40.7245046,-73.9433616,True,False,False,S175324545,US-NY-047,Kings,US-NY,New York,US,United States,Sarah Roberts,OBS2168836362,CL23822,False,False,Sarah,Roberts,False,N
ovenbi1,Ovenbird,Seiurus aurocapilla,L2987624,McGolrick Park,2024-05-18 09:17:00,,40.7245046,-73.9433616,True,False,False,S175324545,US-NY-047,Kings,US-NY,New York,US,United States,Sarah Roberts,OBS2168836365,CL23822,False,False,Sarah,Roberts,False,
bawwar,Black-and-white Warbler,Mniotilta varia,L2987624,McGolrick Park,2024-05-18 09:17:00,,40.7245046,-73.9433616,True,False,False,S175324545,US-NY-047,Kings,US-NY,New York,US,United States,Sarah Roberts,OBS2168836366,CL23822,False,False,Sarah,Roberts,False,
amered,American Redstart,Setophaga ruticilla,L2987624,McGolrick Park,2024-05-18 09:17:00,,40.7245046,-73.9433616,True,False,False,S175324545,US-NY-047,Kings,US-NY,New York,US,United States,Sarah Roberts,OBS2168836370,CL23822,False,False,Sarah,Roberts,False,
norpar,Northern Parula,Setophaga americana,L2987624,McGolrick Park,2024-05-18 09:17:00,,40.7245046,-73.9433616,True,False,False,S175324545,US-NY-047,Kings,US-NY,New York,US,United States,Sarah Roberts,OBS2168836364,CL23822,False,False,Sarah,Roberts,False,
yelwar,Yellow Warbler,Setophaga petechia,L2987624,McGolrick Park,2024-05-18 09:17:00,,40.7245046,-73.9433616,True,False,False,S175324545,US-NY-047,Kings,US-NY,New York,US,United States,Sarah Roberts,OBS2168836367,CL23822,False,False,Sarah,Roberts,False,
bkpwar,Blackpoll Warbler,Setophaga striata,L2987624,McGolrick Park,2024-05-18 09:17:00,,40.7245046,-73.9433616,True,False,False,S175324545,US-NY-047,Kings,US-NY,New York,US,United States,Sarah Roberts,OBS2168836371,CL23822,False,False,Sarah,Roberts,False,
btnwar,Black-throated Green Warbler,Setophaga virens,L2987624,McGolrick Park,2024-05-18 09:17:00,,40.7245046,-73.9433616,True,False,False,S175324545,US-NY-047,Kings,US-NY,New York,US,United States,Sarah Roberts,OBS2168836357,CL23822,False,False,Sarah,Roberts,False,
scatan,Scarlet Tanager,Piranga olivacea,L2987624,McGolrick Park,2024-05-18 09:17:00,,40.7245046,-73.9433616,True,False,False,S175324545,US-NY-047,Kings,US-NY,New York,US,United States,Sarah Roberts,OBS2168836369,CL23822,False,False,Sarah,Roberts,False,
norcar,Northern Cardinal,Cardinalis cardinalis,L2987624,McGolrick Park,2024-05-18 09:17:00,,40.7245046,-73.9433616,True,False,False,S175324545,US-NY-047,Kings,US-NY,New York,US,United States,Sarah Roberts,OBS2168836361,CL23822,False,False,Sarah,Roberts,False,
chswar,Chestnut-sided Warbler,Setophaga pensylvanica,L2987624,McGolrick Park,2024-05-18 09:12:00,,40.7245046,-73.9433616,True,False,False,S175318457,US-NY-047,Kings,US-NY,New York,US,United States,Peter Neugebauer,OBS2168775514,CL23822,False,False,Peter,Neugebauer,False,
canwar,Canada Warbler,Cardellina canadensis,L2987624,McGolrick Park,2024-05-18 09:12:00,,40.7245046,-73.9433616,True,False,False,S175318457,US-NY-047,Kings,US-NY,New York,US,United States,Peter Neugebauer,OBS2168775513,CL23822,False,False,Peter,Neugebauer,False,
rocpig,Rock Pigeon,Columba livia,L2987624,McGolrick Park,2024-05-18 09:08:00,,40.7245046,-73.9433616,True,False,False,S175326718,US-NY-047,Kings,US-NY,New York,US,United States,Gus Newman,OBS2168864652,CL23822,False,False,Gus,Newman,False,N
warvir,Warbling Vireo,Vireo gilvus,L2987624,McGolrick Park,2024-05-18 09:08:00,,40.7245046,-73.9433616,True,False,False,S175326718,US-NY-047,Kings,US-NY,New York,US,United States,Gus Newman,OBS2168864653,CL23822,False,False,Gus,Newman,False,
whtspa,White-throated Sparrow,Zonotrichia albicollis,L2987624,McGolrick Park,2024-05-18 09:00:00,,40.7245046,-73.9433616,True,False,False,S175411558,US-NY-047,Kings,US-NY,New York,US,United States,Dylan Thomson,OBS2169811004,CL23822,False,False,Dylan,Thomson,False,
